Year,Date,Plot,Sub_Plot,ID,Treatment,Fire,TSF,T+F,Group,Species,Coverage
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Andropogon virginicus,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Aristida stricta,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Woody,Baccharis halimifolia,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Sedge,Bulbostylis spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Cirsium spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Crotalaria rotundifolia,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Crotalaria spectabilis,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Sedge,Cyperus esculentus,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Dichanthelium spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Dichondra spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Digitaria spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Eragrostis spectabilis,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Eremochloa ophiuroides,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Erigeron canadensis,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Woody,Eupatorium capilifolium,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Galactia spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Gamochaeta spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Indigofera hirsuta,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Liatris gracilis,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Woody,Liquidambar styraciflua,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Oenothera laciniata,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Phyllanthus urinaria,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Phytolacca americana,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Pityopsis graminifolia,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Polypremum procumbens,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Woody,Rubus spp.,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Solanum viarum,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Grass,Sorghastrum secundum,0
3,2023-10-30,2,13,2-13-Tw,Tw,W,298,Tw-W,Forb,Urtica dioica,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Eragrostis spectabilis,8
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Sorghastrum secundum,8
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Liatris gracilis,6
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Pityopsis graminifolia,6
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Bare,Bareground,3
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Rumex hastatulus,3
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Andropogon ternarius,2
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Aristida stricta,2
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Galactia spp.,2
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Indigofera hirsuta,2
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Oxalis corniculata,2
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Paspalum setaceum,2
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Crotalaria rotundifolia,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Cynodon dactylon,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Sedge,Cyperus esculentus,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Sedge,Cyperus spp.,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Erigeron canadensis,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Gamochaeta spp.,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Lactuca canadensis,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Paspalum notatum,1
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Andropogon virginicus,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Woody,Baccharis halimifolia,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Sedge,Bulbostylis spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Cirsium spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Crotalaria spectabilis,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Dichanthelium spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Dichondra spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Digitaria spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Grass,Eremochloa ophiuroides,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Woody,Eupatorium capilifolium,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Woody,Liquidambar styraciflua,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Oenothera laciniata,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Phyllanthus urinaria,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Phytolacca americana,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Polypremum procumbens,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Richardia spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Woody,Rubus spp.,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Solanum viarum,0
3,2023-10-30,2,14,2-14-S,S,W,298,S-W,Forb,Urtica dioica,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Indigofera hirsuta,9
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Cynodon dactylon,6
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Bare,Bareground,2
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Paspalum notatum,2
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Rumex hastatulus,2
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Sedge,Bulbostylis spp.,1
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Gamochaeta spp.,1
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Oxalis corniculata,1
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Richardia spp.,1
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Andropogon ternarius,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Andropogon virginicus,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Aristida stricta,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Woody,Baccharis halimifolia,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Cirsium spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Crotalaria rotundifolia,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Crotalaria spectabilis,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Sedge,Cyperus esculentus,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Sedge,Cyperus spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Dichanthelium spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Dichondra spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Digitaria spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Eragrostis spectabilis,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Eremochloa ophiuroides,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Erigeron canadensis,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Woody,Eupatorium capilifolium,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Galactia spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Lactuca canadensis,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Liatris gracilis,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Woody,Liquidambar styraciflua,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Oenothera laciniata,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Paspalum setaceum,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Phyllanthus urinaria,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Phytolacca americana,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Pityopsis graminifolia,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Polypremum procumbens,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Woody,Rubus spp.,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Solanum viarum,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Grass,Sorghastrum secundum,0
3,2023-10-30,2,15,2-15-Tw,Tw,W,298,Tw-W,Forb,Urtica dioica,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Paspalum notatum,10
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Paspalum setaceum,3
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Bare,Bareground,2
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Sedge,Cyperus spp.,2
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Lactuca canadensis,2
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Cynodon dactylon,1
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Andropogon ternarius,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Andropogon virginicus,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Aristida stricta,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Woody,Baccharis halimifolia,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Sedge,Bulbostylis spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Cirsium spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Crotalaria rotundifolia,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Crotalaria spectabilis,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Sedge,Cyperus esculentus,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Dichanthelium spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Dichondra spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Digitaria spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Eragrostis spectabilis,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Eremochloa ophiuroides,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Erigeron canadensis,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Woody,Eupatorium capilifolium,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Galactia spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Gamochaeta spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Indigofera hirsuta,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Liatris gracilis,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Woody,Liquidambar styraciflua,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Oenothera laciniata,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Oxalis corniculata,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Phyllanthus urinaria,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Phytolacca americana,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Pityopsis graminifolia,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Polypremum procumbens,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Richardia spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Woody,Rubus spp.,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Rumex hastatulus,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Solanum viarum,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Grass,Sorghastrum secundum,0
3,2023-10-30,2,16,2-16-C,C,W,298,C-W,Forb,Urtica dioica,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Eragrostis spectabilis,9
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Pityopsis graminifolia,7
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Sorghastrum secundum,7
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Liatris gracilis,6
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Aristida stricta,2
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Paspalum setaceum,2
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Andropogon ternarius,1
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Bare,Bareground,1
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Cynodon dactylon,1
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Sedge,Cyperus spp.,1
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Oxalis corniculata,1
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Paspalum notatum,1
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Andropogon virginicus,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Woody,Baccharis halimifolia,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Sedge,Bulbostylis spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Cirsium spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Crotalaria rotundifolia,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Crotalaria spectabilis,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Sedge,Cyperus esculentus,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Dichanthelium spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Dichondra spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Digitaria spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Grass,Eremochloa ophiuroides,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Erigeron canadensis,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Woody,Eupatorium capilifolium,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Galactia spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Gamochaeta spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Indigofera hirsuta,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Lactuca canadensis,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Woody,Liquidambar styraciflua,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Oenothera laciniata,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Phyllanthus urinaria,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Phytolacca americana,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Polypremum procumbens,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Richardia spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Woody,Rubus spp.,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Rumex hastatulus,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Solanum viarum,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Urtica dioica,0
3,2023-10-31,4,1,4-1-S,S,W,298,S-W,Forb,Verbena spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Paspalum notatum,9
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Cynodon dactylon,7
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Erigeron canadensis,4
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Paspalum setaceum,4
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Bare,Bareground,3
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Sedge,Cyperus spp.,2
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Richardia spp.,2
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Andropogon ternarius,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Andropogon virginicus,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Aristida stricta,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Woody,Baccharis halimifolia,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Sedge,Bulbostylis spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Cirsium spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Crotalaria rotundifolia,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Crotalaria spectabilis,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Sedge,Cyperus esculentus,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Dichanthelium spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Dichondra spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Digitaria spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Eragrostis spectabilis,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Eremochloa ophiuroides,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Woody,Eupatorium capilifolium,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Galactia spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Gamochaeta spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Indigofera hirsuta,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Lactuca canadensis,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Liatris gracilis,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Woody,Liquidambar styraciflua,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Oenothera laciniata,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Oxalis corniculata,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Phyllanthus urinaria,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Phytolacca americana,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Pityopsis graminifolia,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Polypremum procumbens,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Woody,Rubus spp.,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Rumex hastatulus,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Solanum viarum,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Grass,Sorghastrum secundum,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Urtica dioica,0
3,2023-10-31,4,2,4-2-Tw,Tw,W,298,Tw-W,Forb,Verbena spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Cynodon dactylon,9
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Paspalum notatum,7
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Sedge,Cyperus spp.,3
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Bare,Bareground,2
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Oenothera laciniata,2
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Oxalis corniculata,2
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Paspalum setaceum,2
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Andropogon ternarius,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Andropogon virginicus,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Aristida stricta,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Woody,Baccharis halimifolia,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Sedge,Bulbostylis spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Cirsium spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Crotalaria rotundifolia,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Crotalaria spectabilis,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Sedge,Cyperus esculentus,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Dichanthelium spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Dichondra spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Digitaria spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Eragrostis spectabilis,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Eremochloa ophiuroides,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Erigeron canadensis,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Woody,Eupatorium capilifolium,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Galactia spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Gamochaeta spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Indigofera hirsuta,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Lactuca canadensis,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Liatris gracilis,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Woody,Liquidambar styraciflua,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Phyllanthus urinaria,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Phytolacca americana,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Pityopsis graminifolia,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Polypremum procumbens,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Richardia spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Woody,Rubus spp.,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Rumex hastatulus,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Solanum viarum,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Grass,Sorghastrum secundum,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Urtica dioica,0
3,2023-10-31,4,3,4-3-C,C,W,298,C-W,Forb,Verbena spp.,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Cynodon dactylon,8
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Indigofera hirsuta,8
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Bare,Bareground,3
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Sedge,Cyperus spp.,3
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Lactuca canadensis,3
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Paspalum setaceum,3
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Paspalum notatum,2
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Andropogon ternarius,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Andropogon virginicus,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Aristida stricta,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Woody,Baccharis halimifolia,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Sedge,Bulbostylis spp.,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Cirsium spp.,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Crotalaria rotundifolia,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Crotalaria spectabilis,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Sedge,Cyperus esculentus,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Dichanthelium spp.,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Dichondra spp.,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Digitaria spp.,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Eragrostis spectabilis,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Grass,Eremochloa ophiuroides,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Erigeron canadensis,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Woody,Eupatorium capilifolium,0
3,2023-10-31,4,4,4-4-Tsp,Tsp,W,298,Tsp-W,Forb,Galactia spp.,0
