Year,Date,Plot,Sub_Plot,ID,Treatment,Fire,T+F,Group,Native,Species,Coverage
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Gamochaeta spp.,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Lactuca canadensis,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Liatris gracilis,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Oxalis corniculata,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Paspalum notatum,5
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Grass,Native,Paspalum setaceum,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Phytolacca americana,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Pityopsis trayci,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Polypremum procumbens,4
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Richardia spp.,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Woody,Native,Rubus spp.,9
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Rumex hastatulus,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Grass,Native,Sorghastrum secundum,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,6,5-6-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Andropogon ternarius,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Andropogon virginicus,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Bare,UK,Bareground,5
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Sedge,Native,Bulbostylis spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Crotalaria rotundifolia,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Crotalaria spectabilis,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Non-native,Cynodon dactylon,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Sedge,Non-native,Cyperus esculentus,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Sedge,Native,Cyperus spp.,2
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Dichanthelium spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Dichondra spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Digitaria spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Eragrostis spectabilis,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Non-native,Eremochloa ophiuroides,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Erigeron canadensis,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Woody,Native,Eupatorium capilifolium,3
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Galactia spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Gamochaeta spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Lactuca canadensis,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Liatris gracilis,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Oxalis corniculata,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Non-native,Paspalum notatum,5
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Paspalum setaceum,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Phytolacca americana,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Pityopsis trayci,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Polypremum procumbens,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Richardia spp.,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Woody,Native,Rubus spp.,9
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Rumex hastatulus,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Grass,Native,Sorghastrum secundum,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,7,5-7-Tw,Tw,C,Tw-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Andropogon ternarius,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Andropogon virginicus,6
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Bare,UK,Bareground,7
3,2023-10-31,5,8,5-8-C,C,C,C-C,Sedge,Native,Bulbostylis spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Crotalaria rotundifolia,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Crotalaria spectabilis,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Non-native,Cynodon dactylon,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Sedge,Non-native,Cyperus esculentus,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Sedge,Native,Cyperus spp.,3
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Dichanthelium spp.,0
3,2023-10-31,6,13,6-13-C,C,Sp,C-Sp,Forb,Native,Dichondra spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Digitaria spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Eragrostis spectabilis,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Non-native,Eremochloa ophiuroides,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Erigeron canadensis,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Woody,Native,Eupatorium capilifolium,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Galactia spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Gamochaeta spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Lactuca canadensis,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Liatris gracilis,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Oxalis corniculata,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Non-native,Paspalum notatum,5
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Paspalum setaceum,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Phytolacca americana,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Pityopsis trayci,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Polypremum procumbens,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Richardia spp.,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Woody,Native,Rubus spp.,9
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Rumex hastatulus,2
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Grass,Native,Sorghastrum secundum,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,8,5-8-C,C,C,C-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Andropogon ternarius,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Andropogon virginicus,2
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Bare,UK,Bareground,7
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Sedge,Native,Bulbostylis spp.,3
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Crotalaria rotundifolia,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Crotalaria spectabilis,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Cynodon dactylon,5
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Sedge,Non-native,Cyperus esculentus,3
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Sedge,Native,Cyperus spp.,4
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Dichanthelium spp.,5
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Dichondra spp.,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Digitaria spp.,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Eragrostis spectabilis,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Eremochloa ophiuroides,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Erigeron canadensis,2
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Woody,Native,Eupatorium capilifolium,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Galactia spp.,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Gamochaeta spp.,2
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Lactuca canadensis,2
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Liatris gracilis,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Oxalis corniculata,5
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Paspalum notatum,5
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Paspalum setaceum,3
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Phytolacca americana,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Pityopsis trayci,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Polypremum procumbens,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Richardia spp.,4
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Woody,Native,Rubus spp.,7
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Rumex hastatulus,2
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Grass,Native,Sorghastrum secundum,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,9,5-9-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Andropogon ternarius,2
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Andropogon virginicus,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Bare,UK,Bareground,1
3,2023-10-31,5,10,5-10-S,S,C,S-C,Sedge,Native,Bulbostylis spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Crotalaria rotundifolia,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Crotalaria spectabilis,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Non-native,Cynodon dactylon,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Sedge,Non-native,Cyperus esculentus,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Sedge,Native,Cyperus spp.,2
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Dichanthelium spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Dichondra spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Digitaria spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Eragrostis spectabilis,7
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Non-native,Eremochloa ophiuroides,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Erigeron canadensis,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Woody,Native,Eupatorium capilifolium,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Galactia spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Gamochaeta spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Lactuca canadensis,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Liatris gracilis,2
3,2023-10-31,5,10,5-10-S,S,C,S-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Oxalis corniculata,5
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Non-native,Paspalum notatum,2
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Paspalum setaceum,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Phytolacca americana,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Pityopsis trayci,5
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Polypremum procumbens,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Richardia spp.,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Woody,Native,Rubus spp.,8
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Rumex hastatulus,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Grass,Native,Sorghastrum secundum,7
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,10,5-10-S,S,C,S-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Andropogon ternarius,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Andropogon virginicus,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Bare,UK,Bareground,7
3,2023-10-31,5,11,5-11-C,C,C,C-C,Sedge,Native,Bulbostylis spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Crotalaria rotundifolia,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Crotalaria spectabilis,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Non-native,Cynodon dactylon,3
3,2023-10-31,5,11,5-11-C,C,C,C-C,Sedge,Non-native,Cyperus esculentus,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Sedge,Native,Cyperus spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Dichanthelium spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Digitaria spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Eragrostis spectabilis,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Non-native,Eremochloa ophiuroides,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Erigeron canadensis,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Woody,Native,Eupatorium capilifolium,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Galactia spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Gamochaeta spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Lactuca canadensis,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Liatris gracilis,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Oxalis corniculata,3
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Non-native,Paspalum notatum,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Paspalum setaceum,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Phytolacca americana,2
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Pityopsis trayci,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Polypremum procumbens,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Richardia spp.,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Woody,Native,Rubus spp.,8
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Rumex hastatulus,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Grass,Native,Sorghastrum secundum,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,11,5-11-C,C,C,C-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Andropogon ternarius,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Andropogon virginicus,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Bare,UK,Bareground,1
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Sedge,Native,Bulbostylis spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Crotalaria rotundifolia,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Crotalaria spectabilis,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Non-native,Cynodon dactylon,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Sedge,Non-native,Cyperus esculentus,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Sedge,Native,Cyperus spp.,2
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Dichanthelium spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Dichondra spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Digitaria spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Eragrostis spectabilis,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Non-native,Eremochloa ophiuroides,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Erigeron canadensis,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Woody,Native,Eupatorium capilifolium,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Galactia spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Gamochaeta spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Indigofera hirsuta,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Lactuca canadensis,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Liatris gracilis,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Woody,Native,Liquidambar styraciflua,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Oenothera laciniata,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Oxalis corniculata,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Non-native,Paspalum notatum,9
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Paspalum setaceum,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Phyllanthus urinaria,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Phytolacca americana,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Pityopsis trayci,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Polypremum procumbens,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Raphanus raphanistrum,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Richardia spp.,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Woody,Native,Rubus spp.,8
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Rumex hastatulus,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Native,Solanum viarum,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Grass,Native,Sorghastrum secundum,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Urtica dioica,0
3,2023-10-31,5,12,5-12-Tw,Tw,C,Tw-C,Forb,Non-native,Verbena spp.,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Grass,Native,Andropogon ternarius,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Grass,Native,Andropogon virginicus,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Grass,Native,Aristida beyrichiana,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Woody,Native,Baccharis halimifolia,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Bare,UK,Bareground,2
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Sedge,Native,Bulbostylis spp.,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Forb,Native,Cirsium spp.,0
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Forb,Native,Crotalaria rotundifolia,4
3,2023-10-31,5,13,5-13-Tw,Tw,C,Tw-C,Forb,Non-native,Crotalaria spectabilis,0
